,sensorValue
1198,-0.01945957641970053
1199,-0.08133457641970043
1200,-0.08449277954470058
1201,-0.03566148071657538
1202,-0.01642222290407558
1203,-0.05625425415407537
1204,-0.09158262329470057
1205,-0.07557407837282537
1206,-0.05477183227907534
1207,-0.08488755493532563
1208,-0.13093125610720047
1209,-0.11747666626345032
1210,-0.04709385376345043
1211,-0.000840679935325328
1212,-0.018533062747825513
1213,-0.04445933227907539
1214,-0.022529156497825387
1215,0.012219134517799546
1216,-0.007785504154075529
1217,-0.06800083618532549
1218,-0.08491172485720044
1219,-0.03128672485720063
1220,0.01825355834592446
1221,-0.003193218997825431
1222,-0.05535191040407539
1223,-0.05180698852907528
1224,0.011776019283424422
1225,0.049376361080299525
1226,0.009205950924049633
1227,-0.05136387329470038
1228,-0.05185532837282558
1229,-0.004554791263450486
1230,0.013169818111549603
1231,-0.018186627200950323
1232,-0.031745953372825486
1233,0.02009852904904963
1234,0.08782265014279966
1235,0.09636268920529956
1236,0.056957659908424496
1237,0.04266517943967463
1238,0.07041224975217442
1239,0.07974183959592462
1240,0.03893495483029952
1241,0.0016004821740496222
1242,0.017979632564674608
1243,0.048345111080299485
1244,0.02532728881467472
1245,-0.03433213501345045
1246,-0.049470562747825575
1247,0.0004886657677993789
1248,0.039756732174049514
1249,0.011381243892799375
1250,-0.03716001587282558
1251,-0.03286582641970037
1252,0.00871449584592443
1253,0.013886859127174578
1254,-0.027290631107200536
1255,-0.04354087524782546
1256,0.0027606384240497217
1257,0.04943275756467447
1258,0.025061419674049512
1259,-0.041325299075950506
1260,-0.059968365482200525
1261,-0.009187359622825575
1262,0.03588954467404948
1263,0.015328997799049615
1264,-0.028700543216575447
1265,-0.018508892825950474
1266,0.038943011470924604
1267,0.06237172240842437
1268,0.022161029049049485
1269,-0.012812847904075442
1270,0.024328265377174585
1271,0.09877968139279947
1272,0.12149135131467448
1273,0.07740541381467447
1274,0.039950091549049604
1275,0.05354970092404954
1276,0.07282924193967455
1277,0.04891713256467467
1278,0.016867816158424587
1279,0.04254432983029943
1280,0.11030873412717446
1281,0.13041810912717455
1282,0.06796303100217438
1283,-0.0034107482947003387
1284,-0.01042002563845057
1285,0.017359271236549567
1286,0.007296527095924432
1287,-0.03497666626345053
1288,-0.036418804935325566
1289,0.01913173217404962
1290,0.054516497799049546
1291,0.014611956783424418
1292,-0.0468440979040754
1293,-0.04303330688845053
1294,0.022660540767799553
1295,0.06539296264279937
1296,0.04442152709592451
1297,0.013943255611549521
1298,0.023812640377174565
1299,0.036735491939674514
1300,-0.0017510803259503938
1301,-0.06073374634157558
1302,-0.05913853149782544
1303,0.011123431392799477
1304,0.059680804439674606
1305,0.01748012084592454
1306,-0.06719517212282544
1307,-0.09580430298220044
1308,-0.051460552982200536
1309,-0.00971104126345046
1310,-0.02140928345095028
1311,-0.04330723266970038
1312,-0.014673931888450564
1313,0.041940081783424565
1314,0.055096575924049374
1315,0.01949428100217454
1316,0.0026800720177995174
1317,0.033778704830299544
1318,0.056595111080299576
1319,0.022934466549049626
1320,-0.025727642825950525
1321,-0.022617779544700456
1322,0.019051165767799416
1323,0.031893450924049604
1324,0.0060396911584246205
1325,-0.00014780884157539198
1326,0.032062640377174434
1327,0.039821185299049544
1328,-0.019596539310325456
1329,-0.08940733032595038
1330,-0.09019688110720048
1331,-0.036378521732200575
1332,-0.012047467044700388
1333,-0.04205039673220057
1334,-0.058792095950950474
1335,-0.014609478763450534
1336,0.03856434936154951
1337,0.02804237670529952
1338,-0.02498643188845051
1339,-0.034598004154075435
1340,0.01904310912717455
1341,0.05728798217404951
1342,0.021073382564674503
1343,-0.03990733032595051
1344,-0.039633404544700435
1345,0.021049212642799464
1346,0.05937465209592463
1347,0.03305360717404948
1348,-0.0032898986853255874
1349,0.010229144283424585
1350,0.04212538451779957
1351,0.019155902095924437
1352,-0.053369976810325515
1353,-0.09108311157595028
1354,-0.05461875610720046
1355,-0.00559409790407539
1356,-0.009034283450950475
1357,-0.03637046509157549
1358,-0.01570518188845038
1359,0.05030287475217454
1360,0.07985463256467451
1361,0.033069720455299434
1362,-0.026984478763450337
1363,-0.02929673462282545
1364,0.0012621032677995192
1365,-0.01035557251345054
1366,-0.06817002563845054
1367,-0.09405601196657543
1368,-0.042114849857200376
1369,0.029967913814674674
1370,0.04106996459592449
1371,0.0010204040490495725
1372,-0.01592271118532551
1373,0.006442523189674532
1374,0.003936907955299551
1375,-0.05666514282595059
1376,-0.11169199829470045
1377,-0.08809409790407563
1378,-0.014520855716575465
1379,0.015836566158424548
1380,-0.02049082641970057
1381,-0.05005869751345049
1382,-0.02174766235720038
1383,0.015167864986549429
1384,-0.006085552982200371
1385,-0.05956553345095039
1386,-0.060226177982200424
1387,0.010785052486549374
1388,0.07263588256467446
1389,0.05453261108029972
1390,-0.006150006107200623
1391,-0.019749615482200333
1392,0.024795550533424526
1393,0.04681434936154938
1394,0.0010768005334245156
1395,-0.054312603763450484
1396,-0.05608506470095054
1397,-0.03424351196657538
1398,-0.05137192993532547
1399,-0.09120396118532548
1400,-0.08180991821657546
1401,-0.016688092044700564
1402,0.02335341186154949
1403,-0.009324322513450278
1404,-0.056302593997825445
1405,-0.043814801029075534
1406,0.0067406188927994215
1407,0.016199114986549468
1408,-0.029127545169700397
1409,-0.05811533813845049
1410,-0.027242291263450458
1411,0.010978411861549464
1412,-0.0070442932165755145
1413,-0.05260459595095046
1414,-0.04698911743532541
1415,0.017963519283424434
1416,0.06593275756467443
1417,0.049223284908424425
1418,0.016972552486549608
1419,0.035897601314674565
1420,0.08424550170529943
1421,0.08368153686154955
1422,0.02384486693967447
1423,-0.013819927982200442
1424,0.028356585689674585
1425,0.09832850951779948
1426,0.10495912475217462
1427,0.046548480220924615
1428,0.007586566158424457
1429,0.028243792720924477
1430,0.047491107174049585
1431,0.006079974361549612
1432,-0.05517466431032547
1433,-0.052145367435325385
1434,0.017343157955299615
1435,0.0627020446740496
1436,0.02498085326779953
1437,-0.04088218384157538
1438,-0.04506358032595048
1439,0.012396380611549462
1440,0.048393450924049564
1441,0.02058998412717461
1442,-0.016035504154075397
1443,-2.789310325379546e-06
1444,0.04023207397092454
1445,0.031828997799049574
1446,-0.025711529544700573
1447,-0.05320884399782533
1448,-0.006303082279075278
1449,0.055612200924049615
1450,0.050786273189674436
1451,-0.007471295169700465
1452,-0.031552593997825396
1453,0.009544329830299514
1454,0.044872698970924496
1455,0.01195326537717456
1456,-0.04744834595095049
1457,-0.05180698852907528
1458,-0.0008809631384505412
1459,0.029557025142799676
1460,0.005572406002174457
1461,-0.015930767825950376
1462,0.022169085689674572
1463,0.08449525756467446
1464,0.08875722045529955
1465,0.026559954830299493
1466,-0.021699322513450525
1467,-0.0027017639197004506
1468,0.036558245845924375
1469,0.027655657955299562
1470,-0.011354595950950452
1471,-0.0060372131384505145
1472,0.054049212642799604
1473,0.09349452514279943
1474,0.0641200134240496
1475,0.017198138424049603
1476,0.023772357174049574
1477,0.06496596068967442
1478,0.0617674743615495
1479,0.0011412536584245458
1480,-0.041454205325950566
1481,-0.01971738891970043
1482,0.015369281002174606
1483,0.0020838806115495156
1484,-0.03291416626345045
1485,-0.017985211185325367
1486,0.04468739623654949
1487,0.07015443725217452
1488,0.01491005248654953
1489,-0.05498130493532538
1490,-0.059581646732200566
1491,-0.0167847717322005
1492,-0.0013965881384503387
1493,-0.024076031497825445
1494,-0.020716412357200564
1495,0.03822597045529963
1496,0.09218934936154954
1497,0.07828358764279941
1498,0.026616351314674436
1499,0.01117982787717442
1500,0.035124163814674425
1501,0.03147450561154952
1502,-0.024639996341575543
1503,-0.06767051391970047
1504,-0.03270469360720063
1505,0.04370448608029953
1506,0.06457118529904937
1507,0.006627825924049535
1508,-0.0498653381384504
1509,-0.04143003540407553
1510,-0.009421002200950435
1511,-0.026025738529075415
1512,-0.0775801818884505
1513,-0.08537095337282552
1514,-0.02989292602907545
1515,0.016279681392799672
1516,0.0011009704552995547
1517,-0.03077109985720039
1518,-0.019532086185325426
1519,0.008126361080299516
1520,-0.018315533450950383
1521,-0.09484556274782552
1522,-0.13395249634157547
1523,-0.08404160766970037
1524,-0.004611187747825429
1525,0.015860736080299587
1526,-0.017912701419700472
1527,-0.025985455325950424
1528,0.017496234127174493
1529,0.042729632564674436
1530,-0.004280865482200413
1531,-0.07296372681032537
1532,-0.07923984985720045
1533,-0.02646885376345054
1534,0.0019952575646746684
1535,-0.033977642825950394
1536,-0.07351963501345038
1537,-0.045546978763450374
1538,0.024537738033424628
1539,0.05174501342404958
1540,0.018986712642799608
1541,-0.002854840091575328
1542,0.029508685299049375
1543,0.06508681029904961
1544,0.04255238647092452
1545,-0.00977549438845049
1546,-0.013916607669700376
1547,0.03941835326779963
1548,0.07447279662717454
1549,0.042431536861549546
1550,-0.006222515872825518
1551,0.0027364685021744606
1552,0.05394447631467458
1553,0.06213002318967442
1554,0.0015763122521745832
1555,-0.05170225220095048
1556,-0.03111753540407558
1557,0.023893206783424548
1558,0.02900917358029953
1559,-0.019902691654075433
1560,-0.04506358032595048
1561,-0.008357525638450491
1562,0.030459368892799432
1563,0.010922015377174521
1564,-0.030916119388450625
1565,-0.021054791263450445
1566,0.03460853881467463
1567,0.058633441158424615
1568,0.02069472045529963
1569,-0.01611607056032538
1570,0.00921400756467472
1571,0.06258925170529972
1572,0.06789857787717457
1573,0.024884173580299374
1574,0.00670033568967443
1575,0.04366420287717454
1576,0.07589882201779963
1577,0.0474105407677996
1578,-0.0076807678259505074
1579,-0.02464805298220063
1580,-0.013167340091575497
1581,-0.03283359985720047
1582,-0.08336484985720038
1583,-0.09246079712282551
1584,-0.02401963501345028
1585,0.05682069701779957
1586,0.06760048217404946
1587,0.02300697631467452
1588,0.0031151306115495547
1589,0.02446522826779951
1590,0.02150844115842454
1591,-0.03442075806032552
1592,-0.07777354126345037
1593,-0.04782700806032558
1594,0.014160784908424429
1595,0.023627337642799562
1596,-0.02144956665407549
1597,-0.04179258423220045
1598,-0.0036846740759504115
1599,0.02729310912717442
1600,-0.008905377200950415
1601,-0.07006333618532556
1602,-0.07281870727907558
1603,-0.01583408813845044
1604,0.01913173217404962
1605,-0.011894390872825511
1606,-0.05154917602907538
1607,-0.024785015872825333
1608,0.05118104858029948
1609,0.08735536498654972
1610,0.049440814205299555
1611,0.0015601989709246311
1612,-0.0015254943884506211
1613,0.003268206783424432
1614,-0.03651548462282528
1615,-0.08782017212282534
1616,-0.07650864868532548
1617,-0.007801617435325481
1618,0.031103900142799512
1619,-0.0015577209509505252
1620,-0.04292051391970042
1621,-0.02627549438845045
1622,0.01789100951779954
1623,0.014620013424049505
1624,-0.03570176391970037
1625,-0.05556138306032543
1626,-0.007068463138450332
1627,0.05036732787717457
1628,0.04899769897092443
1629,0.013234271236549633
1630,0.01666640014279963
1631,0.06266176147092462
1632,0.07833998412717458
1633,0.032707171627174514
1634,-0.013731304935325372
1635,-0.006875103763450463
1636,0.017850726314674548
1637,0.0006095153771745743
1638,-0.03890025024782551
1639,-0.02886167602907541
1640,0.03725111693967453
1641,0.08055556029904953
1642,0.05080238647092461
1643,0.00015028686154971993
1644,0.004589495845924496
1645,0.04940858764279943
1646,0.051519427486549585
1647,-0.010597271732200486
1648,-0.060508160404075584
1649,-0.03981065063845057
1650,0.004815081783424491
1651,-0.0029676330603254364
1652,-0.05142026977907532
1653,-0.06154746704470049
1654,-0.012248883060325566
1655,0.023305072017799633
1656,-0.009993023685325397
1657,-0.06427866821657546
1658,-0.06590610962282528
1659,-0.028402447513450335
1660,-0.02248081665407553
1661,-0.05667319946657545
1662,-0.06248203735720037
1663,-0.008623394779075477
1664,0.038918841549049565
1665,0.011896868892799617
1666,-0.05519883423220051
1667,-0.07174717407595033
1668,-0.018831158450950625
1669,0.028364642330299672
1670,0.013282611080299489
1671,-0.022400250247825326
1672,-0.009590191654075486
1673,0.03861268920529959
1674,0.05130189818967468
1675,0.017069232174049542
1676,0.002180560299049672
1677,0.04251210326779953
1678,0.0819090759240495
1679,0.055289935299049464
1680,-0.01136265259157554
1681,-0.04399204712282545
1682,-0.03493638306032554
1683,-0.038755230716575495
1684,-0.06527769165407538
1685,-0.05708408813845045
1686,0.011340960689674606
1687,0.07477894897092452
1688,0.06040590209592467
1689,-0.006327252200950539
1690,-0.035049176029075424
1691,0.002478656002174562
1692,0.03790370483029948
1693,0.013467913814674493
1694,-0.03081138306032538
1695,-0.019515972904075474
1696,0.039861468502174535
1697,0.06349965209592456
1698,0.018027972408424464
1699,-0.028901959232200625
1700,-0.012909527591575376
1701,0.0305479919396745
1702,0.024626361080299475
1703,-0.02728257446657545
1704,-0.04574839477907533
1705,0.0030829040490494286
1706,0.05992250365842455
1707,0.06888954467404962
1708,0.057860003658424475
1709,0.07738930053342452
1710,0.10458046264279952
1711,0.0748595153771745
1712,-0.005296002200950278
1713,-0.05239512329470042
1714,-0.02459971313845033
1715,0.01928480834592472
1716,0.012146624752174429
1717,-0.021119244388450475
1718,-0.008172222904075488
1719,0.05030287475217454
1720,0.07220082397092442
1721,0.017810443111549557
1722,-0.045289166263450475
1723,-0.03913389282595037
1724,0.012541400142799475
1725,0.025593157955299484
1726,-0.014690045169700516
1727,-0.03643491821657552
1728,0.00188246459592456
1729,0.05077821654904957
1730,0.055845843502174475
1731,0.04304384154904972
1732,0.06562660522092467
1733,0.10262269897092446
1734,0.0798224060021746
1735,-0.010307232669700461
1736,-0.07988438110720053
1737,-0.06196641235720057
1738,-0.0020733459509503227
1739,0.011236224361549585
1740,-0.026009625247825463
1741,-0.038586041263450443
1742,0.0014474060021745228
1743,0.02793764037717472
1744,-0.010830914310325568
1745,-0.06525352173220034
1746,-0.05979111938845039
1747,-0.009928570560325367
1748,0.0034293395959246187
1749,-0.03822349243532552
1750,-0.06337632446657548
1751,-0.02683140259157546
1752,0.01852748412717453
1753,0.010889788814674617
1754,-0.021215924075950632
1755,-0.015334576419700374
1756,0.015175921627174516
1757,0.004194720455299672
1758,-0.052959088138450516
1759,-0.08073838501345043
1760,-0.032326031497825536
1761,0.037887591549049526
1762,0.052784320064674484
1763,0.02371596068967463
1764,0.022289935299049546
1765,0.06104237670529966
1766,0.06991273803342457
1767,0.006837298580299578
1768,-0.06623643188845052
1769,-0.06319102173220048
1770,0.0030909606896745156
1771,0.03863685912717463
1772,0.005113177486549603
1773,-0.031020855716575424
1774,-0.00803526001345034
1775,0.03417348022092437
1776,0.01432997436154948
1777,-0.06568858032595037
1778,-0.11162754516970042
1779,-0.05378086548220051
1780,0.05853676147092446
1781,0.10597426147092448
1782,0.04123915404904954
1783,-0.05328941040407553
1784,-0.06373887329470063
1785,0.020767230220924526
1786,0.09546840209592466
1787,0.06893788451779947
1788,-0.024639996341575543
1789,-0.07406748657595053
1790,-0.03583067016970043
1791,0.01694838256467457
